,Smiles,Energy
2360,CCOC(=O)c1cn2nc(O[P](=S)(OCC)OCC)cc2nc1C,-4379.14628
2361,IC1=CNC(=O)C=C1,-1372.91337
2362,NC(N)=NCCCCCCCCNCCCCCCCCN=C(N)N,-4069.28208
2363,CCNc1nc(OC)nc(n1)N(CC)CC,-2710.91621
2364,CCCCOC(=O)C(C)OC(=O)C(C)O,-2949.09404
2365,NC(=O)NCNC(N)=O,-1813.24439
2366,CCC(O)CN,-1121.73682
2367,ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C5(Cl)C(=C(Cl)C4(Cl)C5(Cl)Cl)Cl,-5574.70688
2368,CCO[P](=S)(OCC)Oc1cnc2ccccc2n1,-3289.49324
2369,OC(=O)c1cc[n+]([O-])cc1,-1875.12153
2370,CCCC1CCCNC1,-1398.95306
2371,CC(CCl)O[P](=O)(OC(C)CCl)OC(C)CCl,-3510.4349
2372,ClCC(CCl)O[P](=O)(OC(CCl)CCl)OC(CCl)CCl,-4270.63424
2373,CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,-3735.23406
2374,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,-3735.32288
2375,CC(=O)OC1(CCC2C3C=C(Cl)C4=CC(=O)C=CC4(C)C3CCC12C)C(C)=O,-4637.86533
2376,OC[C@@H](NC(=O)CN=[N+]=[N-])[C@H](O)c1ccc(cc1)[N+]([O-])=O,-3929.14172
2377,CCC(C)N,-826.52141
2378,OC(=O)\C=C\CBr,-1371.93859
2379,CN1c2ccccc2Sc3ccc(CC(O)=O)cc13,-2971.88409
2380,C/C=C/CC1(C\C=C\C)C(=O)NC(=O)NC1=O,-2949.18639
2381,Cc1oc(cc1C([O-])=O)[C@H](O)[C@H](O)[C@H](O)CO,-3468.76885
2382,CC(C)[C@@H]1CC[C@@H](C)CC1=O,-1767.7978
2383,CN(C)c1ncnc2nccnc12,-2033.93654
2384,CCOCCC(=O)OC,-1785.21298
2385,CCCCOC(=O)CCOCC,-2235.17993
2386,CCCCCOC(=O)CCOCC,-2385.18573
2387,CCCCCCOC(=O)CCOCC,-2535.20371
2388,CCCOCCC(=O)OC,-1935.08145
2389,CCCOCCC(=O)OCCC,-2235.12588
2390,CCCCOCCC(=O)OCCCC,-2535.03842
2391,Clc1ncc2nccnc2n1,-1787.53412
2392,C1COc2ccccc2OCCOCCOc3ccccc3OCCO1,-4550.15787
2393,COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,-3465.80472
2394,FC(F)(F)c1nc2cc(Cl)c(Cl)cc2n1C(=O)Oc3ccccc3,-4830.19296
2395,Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)[S](N)(=O)=O,-4042.78447
2396,CC(C)C(N)C(=O)NCC(O)=O,-2308.34929
2397,CN(C)C(=O)c1cccc(c1)C(=O)N(C)C,-2653.15645
2398,OC(=O)CCC[Se][Se]CCCC(O)=O,-2672.79212
2399,CCOC(=O)COc1ccc(Cl)cc1,-2529.39293
2400,COC(=O)C(Cl)Cc1ccc(Cl)cc1,-2488.02746
2401,Cc1ccccc1Oc2cccnn2,-2152.23799
2402,CN1C(=O)NN(C1=O)c2ccccc2,-2375.62023
2403,NC(=O)c1ccccc1OCC=C,-2153.03126
2404,CCCC\C=C\C,-1049.11944
2405,CCN1C=C(C(O)=O)C(=O)c2cc3OCOc3cc12,-3407.44203
2406,CC(C)C1NC(=O)CNC1=O,-1985.89111
2407,CC(=O)/C=C/C1=C(C)CCCC1(C)C,-2162.59774
2408,CCCC(C)C(O)CC,-1522.03517
2409,CC1(C)CCC2(CCC(C)(C)O2)O1,-2213.29947
2410,Oc1ccccc1[S](=O)(=O)c2ccccc2O,-2966.43975
2411,[O-]C(=O)[C@H](Cc1ccccc1)[NH2+]CCC#N,-2625.665
2412,ClC(Cl)C(Cl)C(Cl)Cl,-1743.89437
2413,NC(Cc1cc(Cl)c(O)c(Cl)c1)C(O)=O,-2833.39986
2414,OC(=O)CC(O)(CC(O)=O)C(=O)Nc1ccccc1,-3608.71538
2415,COC(=O)c1ccc(O)c(I)c1,-2186.21488
2416,CCOC(=O)c1ccc(O)c(I)c1,-2336.31182
2417,CCCOC(=O)c1ccc(O)c(I)c1,-2486.25439
2418,CCCCOC(=O)c1ccc(O)c(I)c1,-2636.17936
2419,C[C@@H](Oc1ccc(Cl)cc1Cl)C(O)=O,-2633.33669
2420,CNC(=O)O\N=C1/[C@@H](Cl)C2C[C@H](C#N)C1C2,-2804.95583
2421,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,-3148.46645
2422,OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,-3179.18895
2423,Ic1ccccc1C(=O)Nc2ccccc2,-2436.29557
2424,OCc1c2OCOc2ccc1[N+]([O-])=O,-2735.83961
2425,[O-][N+](=O)c1ccc(Oc2ccc(cc2[N+]([O-])=O)C(F)(F)F)cc1,-4931.08213
2426,CN[S]#CNCO,-1320.20702
2427,CC(OC(C)=O)C#N,-1485.40911
2428,CC(C)Cc1ccc(cc1)C(C)C(O)=O,-2431.54917
2429,O=C1Nc2ccccc2NC1=O,-2026.85689
2430,CCCCC(C)(C)CCC,-1526.57425
2431,CCC(C)O,-922.21238
2432,OC(=O)CSSSSCC(O)=O,-2462.2764
2433,CCCCOCCOC(N)=O,-2135.13621
2434,OCc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-2530.09234
2435,[Zn++].CC(O)C([O-])=O.CC(O)C([O-])=O,-2668.12367
2436,OC(=O)CC(Cl)C(O)=O,-2008.15967
2437,CCNC(=O)[C@H](C)OC(=O)Nc1ccccc1,-2949.19763
2438,CCCCCC[P](=O)(OCC)OCC,-2603.58407
2439,Oc1cc2ccccc2cc1C3=NCCN3,-2425.86197
2440,Cc1ccc(O)c(I)c1,-1472.87919
2441,CC(=O)Oc1ccccc1\C=C\C(O)=O,-2667.39339
2442,C\C=C1/CC2CC1C=C2,-1266.29093
2443,CCOC(=O)c1ccc(O)c(Cl)c1,-2380.06399
2444,CC(C)C[C@H](N)C(=O)N[C@@H](CCC(O)=O)C(O)=O,-3472.28666
2445,CCCC(=O)N(C)N=O,-1711.21321
2446,C[C@@H](Oc1ccc(Cl)cc1C)C(O)=O,-2529.94158
2447,NC(=O)C(Cl)=C,-1170.86057
2448,C=COC1CC1,-1015.85415
2449,CC1(CCN2CCCCC2)NC(=O)NC1=O,-2758.10338
2450,CC(=O)O[C@H]1[C@H](O[C@@H]2OC(C)(C)O[C@H]12)[C@H]3COC(C)(C)O3,-4085.0295
2451,NNC(=O)c1sccn1,-1588.44744
2452,CNC(=O)O\N=C(/C)SC,-1888.0476
2453,COc1cc(Cl)c(Cl)c(Cl)c1OC,-2467.66813
2454,COc1cc(Cl)ccc1O,-1811.40851
2455,Nc1ccc(cc1)[S](=O)(=O)Nc2scnn2,-2778.67783
2456,CCOC(=O)CC1(C)CCC(=O)O1,-2476.93268
2457,CCC(C(C(O)=O)c1ccccc1)C(O)=O,-2845.18628
2458,ON(c1ccccc1)C(=O)c2ccc(Cl)cc2Cl,-3027.41534
2459,CSc1ncc2nccnc2n1,-1860.91226
2460,CC(C)C1(Br)C(=O)NC(=O)NC1=O,-2463.4776
2461,N[S](=O)(=O)c1ccc(cc1)[S](N)(=O)=O,-2752.03207
2462,CCCCC1(CCCC)C(=O)NC(=O)NC1=O,-3004.61931
2463,Oc1cccc2ccnnc12,-1730.28585
2464,Cc1cnnc2c(O)cccc12,-1880.21029
2465,Oc1cccc2nccnc12,-1730.62378
2466,Oc1cncc2cccnc12,-1730.69064
2467,NC(=O)NCC(=O)NCC(=O)NCC(O)=O,-3245.20639
2468,CCNC(CC)C(O)=O,-1690.15535
2469,O[C@H](C(O)=O)c1ccccc1,-1976.68871
2470,NC(=O)NCC(=O)NCC(O)=O,-2476.94917
2471,CC(C)OC(C)(C)C,-1372.01623
2472,N[C@@H](Cc1cc(c(O)c(c1)[N+]([O-])=O)[N+]([O-])=O)C(O)=O,-3847.22617
2473,CC(C)=NNC(=O)Nc1ccc(cc1)[N+]([O-])=O,-3018.00619
2474,COc1c(cc(cc1C(O)=O)C(O)=O)C(O)=O,-3404.04186
2475,CCC1OC(=O)c2ccccc12,-1953.81697
2476,CC1Nc2cc(Cl)c(cc2C(=O)N1c3ccccc3C)[S](N)(=O)=O,-4069.87244
2477,Cc1nnc(N)nc1C,-1466.56543
2478,CN(C)C(CS[S](=O)(=O)c1ccccc1)CS[S](=O)(=O)c2ccccc2,-4444.5589
2479,CCC(CC#N)C#N,-1216.70637
2480,CC1OC(CCC1OC2OC(C)C(C(O)C2O)N(C)C)N3C=CC(=NC3=O)NC(=O)c4ccc(NC(=O)C(C)(N)CO)cc4,-7905.27757
2481,OCCOC(=O)c1ccccc1C(O)=O,-2840.03751
2482,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12,-3593.61372
2483,CC(C)C(NC(C)=O)C(O)=O,-2108.96713
2484,Nc1cc(c(O)c(c1)[N+]([O-])=O)[N+]([O-])=O,-2833.48408
2485,OC(=O)Cc1sc(nc1c2ccc(Cl)cc2)c3ccccc3,-3470.29058
2486,C=CCCCN=C=S,-1220.51988
2487,Oc1cc(ccc1[N+]([O-])=O)c2ccccc2,-2664.13626
2488,COc1c(C)c(C=O)ccc1O,-2125.70914
2489,CC(C)OC(=O)c1ccc(N)cc1,-2181.24863
2490,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2,-3634.91958
2491,C[Si](C)(C)CCCN,-1255.47945
2492,NNC(=N)N[N+]([O-])=O,-1707.85822
2493,OCc1ccc(I)cc1,-1472.77423
2494,CC1CCCC(=NO)C1=NO,-1982.75196
2495,CC1CCC(=C(C1)NO)N=O,-1982.17972
2496,CC(C)C1CCC(=NO)C(C1)=NO,-2282.64049
2497,C[C@H](NC(N)=O)C([O-])=O,-1844.70892
2498,Cc1cccc2c3cc4ccccc4cc3cc(C)c12,-2672.30127
2499,ON=C1CCCCCCCCC1=NO,-2432.37699
2500,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]3[C@@H](C)[C@@H](O)C[C@H]13,-5392.95222
2501,CN(C)C(=O)NC1CC2CC1C3CCCC23,-2562.4125
2502,CCS[S](=O)CC,-1275.08334
2503,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,-2953.15224
2504,COC1CCCC(C)O1,-1639.61939
2505,CC1(C)OC2(C)CCC1CC2=O,-2035.80461
2506,CNC(=O)N(C)c1sc2ccccc2n1,-2407.40686
2507,CCCCC(O)C(C)C,-1522.00072
2508,CCC(C)CC(O)CC,-1522.01224
2509,CCC(O)CCC(C)C,-1521.99116
2510,OC(=O)C1CCC([Se]1)C(O)=O,-2186.69806
2511,CCO[P](=S)(OCC)Oc1cc(on1)c2ccccc2,-3533.4838
2512,CC(C)CC(=O)Oc1ccc(cc1)[N+]([O-])=O,-2891.58318
2513,OCc1ccccc1Br,-1471.80535
2514,CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)[S](N)(=O)=O)[N+]([O-])=O,-4404.46328
2515,CC(=O)Nc1ccc(cc1)[S](=O)(=O)Nc2ccccn2,-3393.88182
2516,CCc1nc2nc(N)nc(N)c2nc1CC,-2534.74853
2517,CNc1ncc2nccnc2n1,-1884.13253
2518,COc1cc(NC(=O)c2cccnc2)c3ncccc3c1,-3289.22455
2519,N[C@@H]([C@H](O)[C@@H](O)COC(N)=O)C(=O)N[C@@H]([C@H]1O[C@H](C(O)C1O)N2C=C(CO)C(=O)NC2=O)C(O)=O,-7198.12707
2520,COc1cc(C=O)cc(Cl)c1O,-2229.12101
2521,Brc1ccc2COC(=O)c2c1,-1862.66182
2522,CCC(C)C(O)C(C)CC,-1671.86225
2523,CC(C)C(C)CO,-1221.8578
2524,Oc1c(Cl)cc(Cl)cc1Cc2ccccc2,-2560.77361
2525,Clc1ccc2COC(=O)c2c1,-1907.26312
2526,CC(C)Oc1cc(N2N=C(OC2=O)C(C)(C)C)c(Cl)cc1Cl,-3877.15783
2527,CCOc1ccc(C(O)=O)c2ccccc12,-2644.79307
2528,CCC(C)(O)C(O)c1ccccc1,-2158.14809
2529,CC(C)C[C@@H](NC(C)=O)C(O)=O,-2258.89442
2530,CCC(C)C(NC(C)=O)C(O)=O,-2258.86693
2531,COC[C@H](N)C(O)=O,-1685.07404
2532,BrC1=CN=CNC1=O,-1421.76281
2533,OC1=C(C#N)C(=O)C=C(Cl)N1,-2006.32503
2534,CC(CO)C(=O)O[C@H]1CC(=C/CCC(=C/[C@H]2OC(=O)C(=C)[C@H]12)/CO)/C,-4456.70856
2535,CCNC(C)C,-976.31372
2536,Clc1c(Cl)c(Cl)c2ccccc2c1Cl,-2349.66387
2537,CCCCCCCCCCCCOC(=O)c1ccc(N)cc1,-3530.67959
2538,CCCCCN(N=Cc1oc(cc1)[N+]([O-])=O)C(N)=O,-3489.19424
2539,ClC(Cl)(Cl)CC(=C)c1ccccc1,-2150.27742
2540,COc1ccc2n(c(C)c(CC(O)=O)c2c1)C(=O)\C=C\c3ccccc3,-4202.84463
2541,CCCCCO[P](=O)(OCC)OCC,-2749.35634
2542,CCC(C)C(NC(C)=O)C(O)=O,-2258.81054
2543,CC(O)C(C)(C)C,-1222.14425
2544,CCCCCC(O)CC,-1522.00928
2545,CC[S](=O)(=O)CCS[P](=S)(OC)OC,-2828.87591
2546,COCC(C)OCC(C)OCC(C)O,-2706.76139
2547,CN1C(=O)ON(C1=O)c2ccc(Cl)c(Cl)c2,-2977.43424
2548,CCCOc1ccc(NC(C)=O)cc1,-2330.86087
2549,CC1(C)C2CCC1(C)C(=O)C2CO,-2185.32052
2550,CN(C(N)=O)c1ccccc1C,-1935.54694
2551,CCCCCCO[N+]([O-])=O,-1981.4401
2552,CCN(C(N)=O)c1ccccc1C,-2085.59684
2553,OC(=O)CC1=CNC(=O)NC1=O,-2373.11713
2554,CCCC(O)(CCC)C(O)c1ccccc1,-2607.95968
2555,CCCCC(O)(CCCC)C(O)c1ccccc1,-2907.853
2556,Cc1cc(C)c(C)c(C)n1,-1467.90815
2557,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4,-10036.66815
2558,Clc1ccc(NC(NC=O)C(Cl)(Cl)Cl)cc1Cl,-3202.53915
2559,S=C1NSC(=S)N1,-1174.74209
2560,CSC1=NN=C(C(=O)N1N)C(C)(C)C,-2387.62334
2561,CC1CC(C)(C)c2cc(C(C)=O)c(C)cc2C1(C)C,-2858.40135
2562,OC(=O)c1cccc(C(O)=O)c1[N+]([O-])=O,-3005.26701
2563,CC(C#C)N(C(=O)CCl)c1ccccc1,-2382.66692
2564,CC(Cl)C(C)(C)O,-1326.0167
2565,Oc1cc(c2ccccc2)c(cc1[N+]([O-])=O)[N+]([O-])=O,-3424.58942
2566,CCO[P](=O)(OCC)N=C1SCS1,-2502.7714
2567,N#CSCSc1sc2ccccc2n1,-2087.97671
2568,CCCC(O)CC(C)C,-1521.98425
2569,[O-]C(=O)c1cc(Br)ccc1Cl,-1978.03404
2570,CN1C(=O)COc2ccccc12,-2003.52924
2571,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,-3248.50197
2572,CCC(O)CNCC(O)CC,-2016.81118
2573,CCCC(C)O[N+]([O-])=O,-1831.63394
2574,[Cl-].C[NH+](C)C(CSC(N)=O)CSC(N)=O,-2845.00978
2575,Cc1snnc1C(O)=O,-1684.43079
2576,CC(O)C(O)c1cnc2NC(=NC(=O)c2n1)N,-3070.69622
2577,CCOC(=O)C(C)N(C(=O)c1ccccc1)c2ccc(Cl)c(Cl)c2,-4046.36707
2578,CO[P](=O)(OC)OC(=C/Cl)/c1cc(Cl)c(Cl)cc1Cl,-3776.70233
2579,CCOc1ccc(NC(=O)CO)cc1,-2475.98742
2580,OC(=O)C(c1ccccc1C(O)=O)c2ccccc2C(O)=O,-3899.78621
2581,C[S](=O)(=O)N(SC(Cl)(Cl)C(F)(Cl)Cl)c1ccccc1,-3877.24861
2582,OC(=O)CC(=O)c1ccccc1[N+]([O-])=O,-2859.87965
2583,CNC(=O)Oc1cccc2OC(C)(C)Oc12,-2893.86311
2584,COc1ccc(C[C@@H]2NC[C@@H](O)[C@@H]2OC(C)=O)cc1,-3343.8246
2585,[Na+].[O-]C(=O)C(F)(F)C(F)F,-2844.0253
2586,CCNc1nc(NC(C)C(C)C)nc(SC)n1,-2743.52287
2587,CC(C)Nc1nc(Cl)nc(NC2CC2)n1,-2491.91122
2588,CC(C)=C[C@H]1[C@H](C(=O)OC2CC(=O)C(=C2C)CC#C)C1(C)C,-3542.21193
2589,CCn1cnc2N(C)C(=O)N(C)C(=O)c12,-2603.30233
2590,CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,-2929.7973
2591,CNC(=O)O\N=C(SC)\C(=O)N(C)C,-2655.48649
2592,CN1C(=O)N(C)c2ncn(CCCO)c2C1=O,-3048.44962
2593,CCC(CO)(CO)COCC(CC)(CO)CO,-3302.10805
2594,CCO[P](=S)(OCC)Oc1cc(C)nc(n1)N(CC)CC,-3721.17482
2595,CO[P](=O)(OC)OC1=C(Cl)C2C=CCC12,-2892.0099
2596,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,-3942.38688
2597,CC(C)(CCC(C)(C)CC(O)=O)CC(O)=O,-2954.54015
2598,CCCCCCOC(=O)c1cccnc1,-2480.59845
2599,O[P](O)(=O)CN(CCCCCCN(C[P](O)(O)=O)C[P](O)(O)=O)C[P](O)(O)=O,-6236.13606
2600,CN(C)c1[nH]c2cncnc2n1,-1911.1168
2601,Cc1ncc2nc(C)c(C)nc2n1,-1984.79008
2602,NC(=O)NN=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,-3392.84743
2603,OC(=O)C1=CNC(=O)NC1=O,-2222.90378
2604,CC(C)(NC(=O)c1cc(Cl)cc(Cl)c1)C#C,-2636.70528
2605,CCO[P](=S)(OCC)Oc1ncn(n1)c2ccccc2,-3488.22465
2606,CC1(C)OC(=O)c2cc3ccccc3cc12,-2472.25759
2607,CC(=O)Nc1ccc(Br)cc1C,-1944.9956
2608,CC(C)COCN(C(=O)CCl)c1c(C)cccc1C,-3184.00657
2609,Cc1occc1C(=O)Nc2ccccc2,-2398.59926
2610,CCCCC(CCC(O)=O)CC(O)=O,-2654.49557
2611,CN1C=Nc2nccnc2C1=O,-1979.96522
2612,CCCCCC1C(CCC1=O)CC(=O)OC,-2781.083
2613,O=C1N=CNc2nc(c3ccccc3)c(nc12)c4ccccc4,-3411.06594
2614,Cc1cccc(I)c1O,-1472.87769
2615,Clc1ccc(Cl)c(Oc2ccccc2)c1,-2410.36266
2616,Clc1ccc(Oc2cc(Cl)cc(Cl)c2)cc1,-2663.84297
2617,CCO[P](=S)(OCC)SCCl,-2165.54539
2618,CCOC(=O)CN1C(=O)Sc2cccc(Cl)c12,-3002.58739
2619,OC(=O)COc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-3496.95409
2620,CC(C)c1ccccc1C,-1417.62561
2621,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,-3682.4159
2622,CCC\C=C\C,-899.13703
2623,CCC(O)OC(O)CC,-1813.09817
2624,N[S](=O)(=O)c1ccc(NC2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc1,-4333.75634
2625,CCSC(=O)COc1ccc(Cl)cc1C,-2560.88986
2626,CC(=O)C(=N\O)/c1ccccc1,-2001.85085
2627,CNC(=O)N(C)c1sc(nn1)C(F)(F)F,-3445.20408
2628,Br\C=C\Br,-716.83201
2629,OC(=O)\C=C/c1cccc(O)c1,-2099.1128
2630,COCC(C)OCC(C)OC(C)CO,-2706.65109
2631,CC(C)c1ccc(cc1)c2ccccc2,-2058.43994
2632,[NH4+].CCO[P]([O-])(=O)C(N)=O,-2245.22713
2633,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,-4061.11729
2634,CSC1=CC(=O)c2ccccc2C1=O,-2225.63919
2635,CCOC1Oc2ccc(O[S](C)(=O)=O)cc2C1(C)C,-3493.30495
2636,CCNc1nc(NC(C)CC)nc(OC)n1,-2711.66318
2637,CCCN(CC1CC1)c2c(cc(cc2[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-5066.10668
2638,CNC(=O)O/N=C/C1(C)SCC(C)S1,-2487.46127
2639,Cc1ccc(O[P](=O)(Oc2ccccc2)Oc3ccccc3)cc1,-3922.26305
2640,Cc1ccc(O[P](=O)(Oc2ccccc2)Oc3ccccc3C)cc1,-4072.43899
2641,CCCCCCCCN1SC=CC1=O,-2266.4109
2642,Clc1ccccc1c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-3129.32674
2643,CCO[P](=O)(OCC)OCC(C)C,-2599.38991
2644,CC(=O)C(CC(O)=O)=Cc1ccccc1,-2521.95217
2645,COC(=O)\C=C(/C)O[P](=O)(OC)OC,-2985.43856
2646,BrC1=CNC(=NC1=O)c2ccccc2,-2211.96138
2647,Clc1cc(c2ccccc2)c(Cl)c(Cl)c1Cl,-2622.28999
2648,CC(C)CCCCCO,-1521.8634
2649,CCCC(=O)OCCOCCOCCOC(=O)CCC,-3843.40717
2650,O=C(NC(=O)c1cccnc1)Nc2ccccc2,-2894.30344
2651,O=C(OCCCOCCCOC(=O)c1ccccc1)c2ccccc2,-4229.92856
2652,CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,-5053.13943
2653,CCCCCCCCCCC(O)CCC,-2421.69028
2654,CNC1=C(Cl)C(=O)N(N=C1)c2cccc(c2)C(F)(F)F,-4113.03105
2655,Clc1c(Cl)c(Cl)c2C(=O)OCc2c1Cl,-2667.49644
2656,CCOC(=O)Cc1[nH]nc2ccc(Cl)cc12,-2729.10651
2657,ClC(Cl)C(=O)NC1=C(Cl)C(=O)c2ccccc2C1=O,-3427.02718
2658,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,-4643.89379
2659,C=CCOC1=N[S](=O)(=O)c2ccccc12,-2597.02424
2660,CCOC(C)C(=O)C(O)O,-2080.38226
2661,Brc1ccc(c(Br)c1Br)c2c(Br)c(Br)c(Br)c(Br)c2Br,-3279.38513
2662,CC(C)c1ccccc1O[P](=O)(Oc2ccccc2)Oc3ccccc3,-4222.11241
2663,S=C1Nc2nc[nH]c2C=N1,-1588.47965
2664,Oc1ccc(c(c2ccccc2)c1[N+]([O-])=O)[N+]([O-])=O,-3424.45361
2665,CN(C)C(=S)Nc1ccc(Cl)cc1C,-2219.75432
2666,Clc1cccc(Cl)c1Oc2ccccc2,-2410.27677
2667,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,-3938.03785
2668,OC(=O)[C@@H]1CC[C@@H](SS1)C(O)=O,-2381.05941
2669,CN1C=C(C(=O)NC1=O)[N+]([O-])=O,-2419.06485
2670,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,-4943.77725
2671,CCCCCC(O)CC,-1522.02173
2672,CCN(CC)c1c(cc(c(N)c1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-4844.83206
2673,CCCN(CCC)c1c(cc(c(N)c1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-5144.69632
2674,CCN(OC(=O)c1ccccc1)C(=O)c2c(OC)ccc(Cl)c2OC,-4381.62058
2675,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,-3275.52453
2676,CCC(CC)(C(N)=O)C(N)=O,-2013.447
2677,COC(=O)N(C)C(=O)CS[P](C)(=S)OC,-2947.60747
2678,CCN(CC)c1nc(C)cc(O[P](=S)(OC)OC)n1,-3421.09769
2679,CCCCCCCCCCCCC(O)CCC,-2721.67506
2680,ON(c1ccccc1)C(=O)c2cccc3ccccc23,-3038.50082
2681,ON(C(=O)c1ccccc1)c2cccc3ccccc23,-3038.3958
2682,ON(c1ccccc1)C(=O)c2cc(cc(c2)[N+]([O-])=O)[N+]([O-])=O,-4040.9447
2683,NC(=S)SCC(O)=O,-1566.57357
2684,OC(=O)CNC(=S)SCC(O)=O,-2430.15379
2685,O=C(NCCc1c[nH]cn1)c2ccccc2,-2503.0792
2686,CC(C)CCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2,-4480.92375
2687,CCCOCC(C)OCC(C)O,-2261.82786
2688,CCCCOCC(C)OCC(C)O,-2411.86139
2689,CCSCc1ccccc1OC(=O)NC,-2507.54559
2690,C1O[C@@H]1[C@@H]2CO2,-1160.24775
2691,CC[S](=O)(=O)c1sc(nn1)N(C)C(=O)NC,-3005.53622
2692,C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,-2886.82614
2693,CCC1CCC(O)O1,-1490.39793
2694,C1O[C@H]1[C@H]2CO2,-1160.22419
2695,CC1CCC2(CCC(C)O2)O1,-1913.08619
2696,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,-3515.06197
2697,OCCOCCOC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,-5218.90677
2698,COc1ncnc2nccnc12,-1979.36743
2699,CCO[P](=S)(OCC)SCN1C(=O)Oc2ccccc12,-3588.67908
2700,C1c2ccccc2c3ccc4ccccc4c13,-2249.52793
2701,C1c2ccccc2c3cc4ccccc4cc13,-2249.59976
2702,COC(=O)C(/C)=C/O[P](=S)(OC)OC,-2866.60101
2703,CN(CCO)c1nc2N(C)C(=O)N(C)C(=O)c2n1C,-3397.8181
2704,CC(C)CNC(=O)N1CCNC1=O,-2335.914
2705,CC1=CSC(=S)N1CC(O)=O,-1961.87602
2706,CN(C(C)=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)NC2[C@@H](O)OC(CO)[C@@H](O)C2O)c1I,-6100.34826
2707,CCN[P](=S)(OC)OC(/C)=C\C(=O)OC(C)C,-3221.36462
2708,CCCCC(C)C(C)O,-1522.02656
2709,COC(=O)Nc1[nH]c2cc(ccc2n1)C(=O)c3ccccc3,-3584.21735
2710,Cc1cc2cccc3ccc4c5ccccc5cc1c4c23,-2768.26295
2711,CC(C)(O)CCCC1=CCC(CC1)C=O,-2485.17398
2712,Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,-3109.59815
2713,NC1N=C(N)NC(=O)C1=O,-1907.46691
2714,OC(=O)c1oc(Cl)c(Cl)c1Cl,-2313.13414
2715,CCCCCCC(C\C=C/CCCCCCCC(O)=O)O[S](O)(=O)=O,-4620.62034
2716,COc1ccc2NC(=O)C=C(C([O-])=O)c2c1,-2824.26793
2717,O[C@@H](C=O)[C@H]1OC(=O)[C@@H](O)[C@H]1O,-2616.46515
2718,OC(=O)c1occ(Br)c1Br,-1970.82814
2719,NC(C(O)C(O)=O)C(N)=O,-2153.91852
2720,CCC1=CNC(=O)N=C1N,-1713.0107
2721,Clc1ccc(cc1)c2c(Cl)cc(Cl)cc2Cl,-2622.5925
2722,Clc1ccc(cc1Cl)c2ccc(Cl)c(Cl)c2Cl,-2875.87505
2723,OC(=O)[C@H]1CC[C@@H](SS1)C(O)=O,-2381.10183
2724,Clc1cc(cc(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2,-3129.24243
