,Smiles,Change-Energy
872,CCC(=O)c1ccc(O)cc1,-104.05965999999876
873,CC1=CC(=O)CC(C)(C)C1,-109.03087999999843
874,CCC(C)=O,-55.94078999999999
875,O=C1c2ccccc2C(=O)c3ccccc13,-136.71532999999954
876,CCC(=O)c1ccccc1,-98.55342999999903
877,CCC(=O)CC,-68.50395000000003
878,CC(=O)c1ccccc1,-85.93489999999906
879,CC(=O)c1ccc(N)cc1,-97.05359999999905
880,CC(=O)c1ccc(O)cc1,-91.45061999999916
881,O=C1C=CC(=O)C=C1,-64.95952999999963
882,CCCC(C)=O,-68.58751000000007
883,CC(C)CC(C)=O,-81.30038999999897
884,O=C1CCCCC1,-76.32466999999929
885,CC(C)CCC(C)=O,-93.94978999999853
886,CCCCCC(C)=O,-93.90011999999842
887,CCCCCCC(C)=O,-106.49792999999795
888,O=C(c1ccccc1)c2ccccc2,-128.54718999999886
889,Oc1ccc(O)cc1,-71.0637799999995
890,CC(=O)CC(C)=O,-68.959419999999
891,CC(=O)C(C)=O,-55.93454999999949
892,CC(C)C(C)=O,-68.60216000000014
893,CCCCC(C)=O,-81.21601999999916
894,CCCCCCCCC(C)=O,-131.89442999999756
895,CCCCCCCC(C)=O,-119.25521999999819
896,C1CO1,-28.94608000000005
897,CC1CO1,-41.78116
898,C1OC1c2ccccc2,-84.52760999999896
899,ClCC1CO1,-41.02177000000006
900,OCC1CO1,-46.93447000000015
901,C1OC1C2CO2,-53.23870999999963
902,CC(C)(O)C(Cl)(Cl)Cl,-58.77244999999925
903,OCC(F)(F)F,-37.736859999999524
904,OCCCl,-34.75066000000004
905,OCC(Cl)(Cl)Cl,-33.05991999999969
906,OCCBr,-33.99560999999994
907,C#N,-17.62901999999997
908,CC#N,-30.593390000000056
909,N#Cc1ccccc1,-73.25404000000003
910,CCC#N,-43.247960000000035
911,C=CC#N,-37.424440000000004
912,CCCC#N,-55.92345
913,N#CCC#N,-43.27890000000002
914,N#CCCC#N,-56.117589999999836
915,N#CCCCCC#N,-81.53800999999908
916,CC(=C)C#N,-50.27842999999996
917,N#CCCCC#N,-68.85425999999995
918,Clc1cccc(Cl)c1C#N,-71.89291999999978
919,FC1=CNC(=O)NC1=O,-68.74706999999944
920,[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,-96.38393000000042
921,Cn1cnc2N(C)C(=O)N(C)C(=O)c12,-129.91788999999926
922,CN1C(=O)N(C)c2nc[nH]c2C1=O,-117.38298999999915
923,O=C1Nc2ccccc2C=C1,-99.7620899999988
924,CN1CC(=O)N=C1N,-77.75258999999937
925,CNN,-38.30878000000007
926,CC1=CNC(=O)NC1=O,-81.29571999999939
927,O=C1NC=CC(=O)N1,-68.49760999999944
928,C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,-203.0167599999977
929,[O-][N+](=O)C(Cl)(Cl)Cl,-28.183409999999867
930,CCC1(CCC(=O)NC1=O)c2ccccc2,-156.09375999999838
931,[O-][N+](=O)O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)O[N+]([O-])=O,-116.76440000000002
932,c1cnc2ncncc2n1,-87.6117899999997
933,CNCC(C)c1ccccc1,-121.38018999999804
934,O=NN1CCCCC1,-83.3799799999988
935,c1ccc(cc1)N=Nc2ccccc2,-131.24251999999865
936,CN1CCOCC1,-78.57374999999911
937,C1CNCCN1,-71.71087999999986
938,C1CCNCC1,-73.85251999999991
939,C1COCCN1,-66.01132000000007
940,O=C1NNC(=O)C=C1,-66.80086999999935
941,NC(N)=NC#N,-57.8202399999999
942,O=C1CNC(=O)N1,-60.752289999999675
943,CN1C=CC(=O)NC1=O,-80.96394999999939
944,O=C1CCCN1,-61.97708
945,CN1C=CC=CC1=O,-76.6107299999992
946,CN1CCCC1=O,-74.43343999999888
947,O=NN1CCCC1,-70.77100999999925
948,CCCCCCCCCCCCN1CCCC1=O,-213.72585999999592
949,CCCCCCCCCCCCN1CC(CC1=O)C(O)=O,-232.31746999999677
950,CN1CC(CC1=O)C(O)=O,-93.15804999999887
951,CNC(=O)N1C=C(F)C(=O)NC1=O,-105.44904999999926
952,COC(=O)C1CN(C)C(=O)C1,-105.37148999999908
953,CCCCNC(=O)N1C=C(F)C(=O)NC1=O,-143.50546999999915
954,CCCCCCN1CC(CC1=O)C(=O)OC,-168.6958899999977
955,CN1CCC[C@H]1c2cccnc2,-127.06555999999841
956,NNC(=O)c1ccncc1,-92.51786999999922
957,OC(=O)c1cccnc1,-77.14180999999962
958,NC(=O)c1cccnc1,-82.57516999999962
959,OCc1cccnc1,-76.35799999999927
960,CCc1ccccn1,-83.85331999999971
961,Cc1cccc(C)n1,-84.0824599999994
962,Cc1cc(C)nc(C)c1,-96.96283999999855
963,Cc1ccncc1,-71.2314899999999
964,Cc1cccnc1,-71.19726000000003
965,Oc1cccnc1,-63.7055199999993
966,Brc1ccccn1,-56.99793999999986
967,Cc1ccccn1,-71.20506999999998
968,Clc1ccccn1,-57.6263799999997
969,c1ccncc1,-58.33742999999993
970,c1ccc(nc1)c2ccccn2,-111.943659999999
971,c1cc(ccn1)c2ccncc2,-112.04549999999881
972,NC(=O)c1cnccn1,-80.55281999999943
973,Cc1cnccn1,-69.19146999999987
974,c1cncnc1,-56.491300000000024
975,Cc1cc(N)nc(C)n1,-93.45948999999905
976,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,-155.06357999999955
977,CCC1(CC)C(=O)NC(=O)N(C)C1=O,-137.4509999999982
978,CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-220.9425900000001
979,COC(=O)[C@H]1[C@H](CC2CCC1N2C)OC(=O)c3ccccc3,-211.29885999999942
980,CN(C)CCCN1c2ccccc2CCc3ccccc13,-220.2011599999978
981,CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,-198.00132999999823
982,CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,-210.87057999999843
983,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,-165.11257999999907
984,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,-138.9155999999989
985,CC(C)(S)[C@@H](N)C(O)=O,-88.3641699999987
986,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,-240.62059000000136
987,N[S](=O)(=O)c1cc(C(O)=O)c(NCc2occc2)cc1Cl,-166.75379000000066
988,CN1C(=O)NC(=O)C(C)(C1=O)C2=CCCCC2,-164.94960999999876
989,CC\C(c1ccc(O)cc1)=C(\CC)c2ccc(O)cc2,-197.43431999999802
990,OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+]([O-])=O,-157.66385000000037
991,O=C1C[C@@H]2OCC=C3CN4CC[C@@]56[C@@H]4C[C@@H]3[C@@H]2[C@@H]5N1c7ccccc67,-241.74836999999934
992,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-171.51434999999992
993,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-163.08724999999822
994,CCC1(CC)C(=O)NC(=O)NC1=O,-125.02569999999832
995,CCCC(C)(COC(N)=O)COC(N)=O,-152.478639999998
996,Cc1cc(C)nc(N[S](=O)(=O)c2ccc(N)cc2)n1,-174.0060199999998
997,CN(C)C1=C(C)N(C)N(c2ccccc2)C1=O,-170.0770999999977
998,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,-259.0459199999991
999,CN(C)CCCN1c2ccccc2Sc3ccccc13,-198.64565999999832
1000,N[S](=O)(=O)c1cc2c(NCN[S]2(=O)=O)cc1Cl,-127.96383999999989
1001,N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1Cl,-122.71509000000015
1002,CCN(CC)C(=O)c1cccnc1,-132.88181999999824
1003,CCN(CC)CCOC(=O)c1ccc(N)cc1,-175.93178999999782
1004,CC(=O)Nc1sc(nn1)[S](N)(=O)=O,-100.82137999999941
1005,CN1N(C(=O)C=C1C)c2ccccc2,-134.35943999999836
1006,CC(CN1c2ccccc2Sc3ccccc13)N(C)C,-198.71646999999803
1007,[O-][N+](=O)c1sc(nc1)N2CCNC2=O,-110.17570999999953
1008,CCOc1ccc(NC(C)=O)cc1,-127.62454999999864
1009,Nc1ccc(cc1)[S](N)(=O)=O,-96.3186799999994
1010,COC(=O)C1=CCCN(C)C1,-111.8186999999989
1011,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,-274.9347400000097
1012,Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O,-172.751839999999
1013,Nc1ccc(cc1)[S](=O)(=O)Nc2sccn2,-132.96389999999928
1014,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,-162.93514999999843
1015,CCC1(C(C)C)C(=O)NC(=O)NC1=O,-137.65331999999853
1016,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-144.6936899999987
1017,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,-167.21612999999797
1018,CCC(Br)(CC)C(=O)NC(N)=O,-115.0421999999985
1019,COc1ccc(N[S](=O)(=O)c2ccc(N)cc2)nn1,-165.17439999999988
1020,O=C1N[S](=O)(=O)c2ccccc12,-93.39285999999947
1021,Cn1cnc2N(C)C(=O)NC(=O)c12,-117.48666999999932
1022,O=C1NC(=O)c2ccccc12,-92.4226099999994
1023,O=C1Oc2ccccc2C=C1,-93.62686999999914
1024,CCCNC(=O)N[S](=O)(=O)c1ccc(Cl)cc1,-146.60930999999937
1025,COc1cc(CC=C)ccc1O,-115.64755999999852
1026,CCN(CC)C(=S)SSC(=S)N(CC)CC,-155.30752999999777
1027,CC(=O)OCC(COC(C)=O)OC(C)=O,-136.32445999999936
1028,C=CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,-161.9727399999997
1029,CCCCCC1(CC)C(=O)NC(=O)NC1=O,-163.02287999999862
1030,CN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,-256.97420000000875
1031,COc1cc(N[S](=O)(=O)c2ccc(N)cc2)nc(OC)n1,-183.8082799999993
1032,CCC1(C(=O)NCNC1=O)c2ccccc2,-153.95838999999887
1033,COC1CC(=O)C[C@@H](C)[C@]12Oc3c(Cl)c(OC)cc(OC)c3C2=O,-209.46937000000253
1034,CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3,-226.38491999999997
1035,N[S](=O)(=O)c1cc2c(NC(N[S]2(=O)=O)C(Cl)Cl)cc1Cl,-139.13371000000006
1036,CCN(CC)CC(=O)Nc1c(C)cccc1C,-183.64152999999806
1037,OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O,-180.624319999999
1038,CC(=O)N[S](=O)(=O)c1ccc(N)cc1,-122.49681999999939
1039,Cc1sc(N[S](=O)(=O)c2ccc(N)cc2)nn1,-143.48534999999947
1040,OCC(O)C(O)CO,-76.55499999999893
1041,CN[C@@H](C)[C@H](O)c1ccccc1,-126.7717099999984
1042,O=C1N=CN=C2NNC=C12,-84.70056999999952
1043,CCCCNC(=O)N[S](=O)(=O)c1ccc(N)cc1,-171.0933199999995
1044,COc1cc2N3C4[C@@H]5C(CC3=O)OCC=C6CN7CC[C@]4([C@@H]7C[C@H]56)c2cc1OC,-276.8531200000116
1045,CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13,-177.3246499999991
1046,Cc1ncc(n1CCO)[N+]([O-])=O,-105.70063999999911
1047,CCOc1ccc2nc(sc2c1)[S](N)(=O)=O,-132.17436999999927
1048,Nc1ccc(cc1)[S](=O)(=O)Nc2ccnn2c3ccccc3,-194.98062000000027
1049,Oc1cc(O)c2C(=O)C[C@H](Oc2c1)c3ccc(O)c(O)c3,-176.47192000000086
1050,Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1,-161.02334999999903
1051,COc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1,-165.6218899999999
1052,Cc1ccc(cc1)[S](=O)(=O)NC(=O)NC2CCCCC2,-193.38013999999885
1053,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,-146.27890000000025
1054,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,-199.74226999999928
1055,OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O,-169.66031999999905
1056,Cc1ccc(cc1)[S](=O)(=O)NC(=O)NN2CCCCCC2,-203.00018999999884
1057,Clc1cccc(n1)C(Cl)(Cl)Cl,-67.90213999999924
1058,CCCC1(CCC)C(=O)NC(=O)NC1=O,-150.40988999999854
1059,COc1cc(N[S](=O)(=O)c2ccc(N)cc2)nc(C)n1,-179.02487999999948
1060,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,-200.61201999999867
1061,CC(C(O)=O)c1ccc(c(F)c1)c2ccccc2,-160.57465999999977
1062,CCO[P](=S)(OCC)N1C(=O)c2ccccc2C1=O,-166.57677999999987
1063,CC1=C(SCCO1)C(=O)Nc2ccccc2,-146.15063999999848
1064,CC1=C(C(=O)Nc2ccccc2)[S](=O)(=O)CCO1,-156.72229999999945
1065,CN(C)C=Nc1ccc(Cl)cc1C,-126.33998999999858
1066,O/N=C/c1oc(cc1)[N+]([O-])=O,-80.33505999999988
1067,CNC(=O)Oc1ccccc1C2OCCO2,-145.3841799999991
1068,CC(C)Cc1ccc(cc1)C(C)C(O)=O,-155.323919999998
1069,CC(C(O)=O)c1cccc(c1)C(=O)c2ccccc2,-172.74179999999978
1070,COc1ccc2cc(ccc2c1)C(C)C(O)=O,-157.5698399999983
1071,[O-][N+](=O)c1nccn1CC(=O)NCc2ccccc2,-166.70492999999988
1072,OC(=O)CCC(=O)c1ccc(cc1)c2ccccc2,-172.92307999999912
1073,NC1=CC(=NC(=N)N1O)N2CCCCC2,-151.09377999999833
1074,CN=C(NCCSCc1nc[nH]c1C)NC#N,-168.0692199999985
1075,COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,-229.98271999999906
1076,CCC(=O)N(c1ccccc1)C2(CCN(CCc3sccc3)CC2)COC,-271.8685099999989
1077,OC(Cn1cncn1)(c2ccc(F)cc2)c3ccccc3F,-189.03215
1078,CNc1cccc2C(=O)c3ccccc3C(=O)c12,-160.27863999999863
1079,Nc1ccc(N)c2C(=O)c3ccccc3C(=O)c12,-158.83681999999953
1080,COc1cc(N)c2C(=O)c3ccccc3C(=O)c2c1N,-176.51136999999926
1081,CCN(CCO)c1ccc(cc1)N=Nc2ccc(cc2)[N+]([O-])=O,-211.31505999999945
1082,Cc1cc(ccc1N=Nc2ccc(cc2Cl)[N+]([O-])=O)N(CCO)CCO,-228.61370000000807
1083,[O-][N+](=O)c1cc(ccc1Nc2ccccc2)[S](=O)(=O)Nc3ccccc3,-220.76750000000084
1084,OCCN(CCC#N)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+]([O-])=O,-223.6379700000025
1085,O=C1C(c2ccc3ccccc3n2)C(=O)c4ccccc14,-182.61018999999987
1086,COc1cc(N=Nc2c(Br)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)cc1N(CCC#N)CC=C,-292.5301000000054
1087,CCN1C(=O)C(=N/Nc2ccc(Cl)cc2[N+]([O-])=O)/C(=C(C#N)C1=O)C,-204.53281000000334
1088,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,-269.37375000001157
1089,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,-287.655880000013
1090,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,-282.50350000001254
1091,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,-256.4570799999983
1092,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,-261.8722700000026
1093,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,-256.2497700000022
1094,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]45CCC(=O)O5)[C@H]13,-288.32428000001255
1095,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,-281.99051000001236
1096,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23,-256.67265000000225
1097,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,-203.23166999999785
1098,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-277.124920000002
1099,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-245.68885999999884
1100,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-238.16028999999753
1101,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,-225.631559999998
1102,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,-220.80662999999822
1103,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,-251.2046999999975
1104,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)OC(C)=O,-313.76854000001185
1105,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-251.51918999999862
1106,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,-294.9873400000124
1107,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,-262.01924000001054
1108,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,-261.90166000001227
1109,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,-269.12445000001117
1110,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(C)=O)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]4(C)C=CC(=O)C=C14,-264.313790000012
1111,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,-295.26478000001134
1112,CCCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO,-333.2178600000134
1113,OC1CNC(C1)C(O)=O,-85.17678999999907
1114,NC1(CCCC1)C(O)=O,-92.59919999999875
1115,NCCCC(O)=O,-72.3612199999991
1116,NC(CC(O)=O)C(O)=O,-78.32070999999928
1117,NCCCCCC(O)=O,-97.69799999999873
1118,CSCCC(N)C(O)=O,-88.14544999999885
1119,NC(Cc1ccccc1)C(O)=O,-115.0401299999985
1120,CC(C)C(N)C(O)=O,-85.01314999999886
1121,CCC(N)C(O)=O,-72.35491999999908
1122,CCCC(N)C(O)=O,-84.98911999999882
1123,Cc1c[nH]c2ccccc12,-98.98099999999909
1124,c1ccc2c(c1)ccc3ncccc23,-129.33264999999892
1125,c1ccc2ncccc2c1,-93.77995999999939
1126,Nc1nc(N)nc(n1)c2ccccc2,-132.51503999999886
1127,N1c2ccccc2Sc3ccccc13,-125.48701999999889
1128,[nH]1nc2ccccc2n1,-81.27545999999938
1129,s1ccc2ccccc12,-78.85561999999913
1130,s1cnc2ccccc12,-76.91672999999946
1131,OCc1occc1,-62.58748999999921
1132,[nH]1cccc1,-50.63248999999996
1133,o1cccc1,-44.58285000000001
1134,s1cccc1,-43.117309999999975
1135,c1ccc2cnccc2c1,-93.82780999999932
1136,c1ccc2nc(ccc2c1)c3ccc4ccccc4n3,-182.7920799999988
1137,[nH]1ccc2ccccc12,-86.15978999999902
1138,Oc1cccc2cccnc12,-99.31810999999948
1139,S=C1Nc2ccccc2S1,-80.5657299999998
1140,c1ccc2cnncc2c1,-91.44866999999931
1141,[nH]1ncc2ccccc12,-83.7967099999994
1142,o1cnc2ccccc12,-78.31510999999932
1143,c1ccnnc1,-55.92976999999996
1144,C1Cc2ccccc2C1,-93.44515999999885
1145,Cc1occc1,-57.4932500000001
1146,[O-]c1cccc2[nH+]cccc12,-98.87321999999881
1147,Oc1ccc2ncccc2c1,-99.243729999999
1148,COCc1oc(cc1)[N+]([O-])=O,-88.19117999999935
1149,Cc1[nH]c2ccccc2n1,-97.1658699999989
1150,CSc1sc2ccccc2n1,-93.10868999999934
1151,Cc1cscc1,-55.97835999999995
1152,NCc1occc1,-68.08199999999943
1153,CN(C)c1nc(nc(n1)N(C)C)N(C)C,-162.67572999999766
1154,CCc1sccc1,-68.67167999999992
1155,CC1=CC(=O)NO1,-60.38569999999959
1156,COC(=O)C(C)N(C(=O)c1occc1)c2c(C)cccc2C,-205.54943999999978
1157,NC(N)=S,-37.34235000000001
1158,NC(=S)Nc1cccc2ccccc12,-128.26371999999856
1159,S=C1NCCN1,-57.566689999999994
1160,NC(=S)Nc1ccccc1,-92.85040999999887
1161,OCC(O)CO,-58.58175999999912
1162,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,-204.28578000001016
1163,CC(O)CO,-53.38891000000001
1164,Cc1ccccc1OCC(O)CO,-126.67783999999801
1165,CCC(CO)(CO)CO,-96.38340999999832
1166,CC(O)COC(C)CO,-96.44793999999888
1167,OCCO,-40.679829999999924
1168,CC(O)CNCC(C)O,-102.09475999999836
1169,OCCNCCO,-76.41776999999865
1170,OCC(CO)(CO)CO,-89.12288999999828
1171,OC1COC(O)C(O)C1O,-89.88808999999856
1172,C[C@@H](O)[C@H](C)O,-66.35747999999899
1173,OCC(CO)(CBr)CBr,-75.62396999999896
1174,CC(N)=S,-39.23110000000008
1175,CCO[S](=O)(=O)OCC,-79.84790999999882
1176,C[S](C)=O,-38.183860000000095
1177,OC(=O)CS,-39.6398099999999
1178,S=C=S,-13.431520000000035
1179,CO[S](=O)(=O)OC,-54.21040999999968
1180,Nc1ccc(cc1)[S](=O)(=O)c2ccc(N)cc2,-151.80330999999933
1181,Sc1ccccc1,-63.73541999999986
1182,CCCCS,-58.85082999999997
1183,CCSCC,-58.76480000000004
1184,C[S](F)(=O)=O,-32.20179999999982
1185,CCO[P](=O)(OCC)OCC,-111.88097999999809
1186,O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,-202.76589000000013
1187,CCCCO[P](=O)(OCCCC)OCCCC,-187.9136299999982
1188,CO[P](=O)(OC)OC,-73.52487999999926
1189,CN(C)[P](=O)(N(C)C)N(C)C,-125.81891999999812
1190,CO[P](C)(=O)OC,-67.95334999999909
1191,CC(C)O[P](C)(=O)OC(C)C,-119.08362999999872
1192,Oc1cccc2c(O)cccc12,-106.53287999999907
1193,[O-][N+](=O)c1cccc2ccccc12,-109.27240999999913
1194,Cc1cccc2ccccc12,-108.50878999999873
1195,Clc1cccc2ccccc12,-95.07406999999921
1196,Oc1cccc2ccccc12,-101.11429999999905
1197,N(c1ccccc1)c2cccc3ccccc23,-161.96212999999852
1198,c1ccc2ccccc2c1,-95.68924999999945
1199,Cc1ccc2ccccc2c1,-108.54527999999868
1200,Clc1ccc2ccccc2c1,-95.06964999999923
1201,Oc1cc2ccccc2cc1O,-106.37140999999906
1202,Oc1cc(O)c2ccccc2c1,-106.61684999999898
1203,Nc1cccc2ccccc12,-106.65889999999877
1204,Oc1ccc2ccccc2c1,-101.01375999999891
1205,Nc1cccc2cccc(N)c12,-117.59959999999887
1206,S=C=Nc1cccc2ccccc12,-111.95458999999937
1207,Cc1ccc(C)c2ccccc12,-121.31247999999891
1208,Cc1cccc2c(C)cccc12,-121.31728999999882
1209,Cc1cc(C)c2ccccc2c1,-121.36792999999875
1210,Cc1cc2ccccc2cc1C,-121.35953999999879
1211,Cc1ccc2cc(C)ccc2c1,-121.39788999999882
1212,Oc1ccc2cc(O)ccc2c1,-106.33484999999905
1213,[O-][N+](=O)c1ccc2ccccc2c1,-109.38623999999936
1214,Cc1ccc2cc(C)c(C)cc2c1,-134.21387999999843
1215,CCc1ccc2ccccc2c1,-121.18425999999863
1216,CCc1cccc2ccccc12,-121.08772999999883
1217,Clc1cccc2c(Cl)cccc12,-94.42903999999953
1218,Clc1ccc(Cl)c2ccccc12,-94.41567999999938
1219,Clc1cccc2cccc(Cl)c12,-94.2847199999992
1220,Clc1cc2ccccc2cc1Cl,-94.33583999999951
1221,Cc1ccc(C)c2c(C)cccc12,-133.91680999999835
1222,Clc1ccc2ccc(Cl)cc2c1,-94.43376999999919
1223,Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,-89.31886000000031
1224,Nc1cccc2c(N)cccc12,-117.59041999999886
1225,OCc1cccc2ccccc12,-113.66811999999913
1226,Clc1c(Cl)c(Cl)c2ccccc2c1Cl,-92.81025999999929
1227,Clc1cccc2c(Cl)c(Cl)c(Cl)cc12,-92.90502999999944
1228,Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,-93.02980999999954
1229,Clc1ccc2cc(Cl)cc(Cl)c2c1,-93.74372999999923
1230,Clc1ccc(Cl)c2cc(Cl)c(Cl)cc12,-92.98122999999941
1231,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-310.63697000001594
1232,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-305.3560500000094
1233,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-305.4055300000091
1234,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-305.32791000000907
1235,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-310.69174000001567
1236,o1c2ccccc2c3ccccc13,-115.79300999999896
1237,O1c2ccccc2Oc3ccccc13,-120.89891999999918
1238,Clc1cc2Oc3cc(Cl)c(Cl)cc3Oc2cc1Cl,-118.03764000000047
