Smiles,Change-Energy
N#CCC#N,-43.27895000000001
CC(C)N(N=O)C(C)C,-101.1245199999985
NC(=O)CCl,-40.99925999999982
CC(C)(C)C(O)=O,-74.4278899999988
N#CCCC#N,-56.095279999999896
CNCC(O)=O,-59.334749999999296
CC(C)(O)C(Cl)(Cl)Cl,-58.831939999999115
OC(=O)C1CCCCC1,-94.65992999999868
CN(N=O)C(N)=O,-62.10749999999939
C[S](C)(=O)=O,-44.06179999999996
CCCCCCCCCCC(O)=O,-150.34287999999788
OC(=O)CCCCCC(O)=O,-105.88884999999846
CSC1=NN=C(C(=O)N1N)C(C)(C)C,-136.51963999999816
NC(CC(O)=O)C(O)=O,-78.34855999999922
NC1=NC=CC=C1,-69.45201999999983
OC1=CC=CN=C1,-63.58058999999936
O=C1NC=CC=C1,-64.12607999999932
N#CC1=CC=NC=C1,-71.28282999999966
N#CC1=CC=CN=C1,-71.32462999999963
OC1=CC=C(F)C=C1,-66.11058999999932
CC(=C\CO)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,-231.38868999999698
NC1=CC=CC(=C1)O,-76.77628999999934
O=C1C=CC(=O)C=C1,-64.95952999999963
CO[P](N)(=O)SC,-64.27393999999936
OC(=O)C1=CC=CO1,-63.21985999999946
CC1=C(C)C=C(N)C=C1,-96.88672999999856
NC1=CC=C(Cl)C=C1,-70.62733999999931
OC1=CC=C(Cl)C=C1,-64.90311999999949
CCC(Br)(CC)C(=O)NC(N)=O,-114.92632999999887
OC1=CC(=CC=C1)Cl,-65.06014999999934
COC1=CC=C(N)C=C1,-88.8181899999986
CCC(CC)(C(=O)NC(N)=O)C(=O)OC,-147.4271399999984
COC1=CC=C(O)C=C1,-83.27920999999878
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,-164.71737999999908
CCOC(=O)C(CC)(CC)C(=O)NC(N)=O,-160.13923999999858
OC(=O)C1=CC=NC=C1,-77.05952999999954
OC(=O)C1C2CCC(O2)C1C(O)=O,-113.14156999999884
OC(=O)C1=CC=CC=N1,-76.86721999999963
CCOC1=CC=C(O)C=C1,-96.04444999999895
CC1=NC=C([NH]1)[N+]([O-])=O,-75.27136999999948
CCC(CC)(C(=O)NC(N)=O)C(=O)OC(C)C,-172.98202999999833
CC1=CC(=O)NC(=O)N1,-81.43407999999931
CCC(CC)(C(=O)NC(N)=O)C(=O)OCOC,-165.11712999999827
NC(=S)C1=CC=CC=C1,-81.91962999999942
NC1=NC(=NC(=N1)N)N,-88.22213999999941
ClCCN(N=O)C(=O)NC1CCCCC1,-144.81777999999898
COC(=O)C1=CN=CC=C1,-89.35018999999897
O=C1CC(=O)NC(=O)N1,-74.49565999999959
CC(=O)C1=CC=C(N)C=C1,-97.05390999999895
CC1=CC=C(C=C1)[N+]([O-])=O,-86.79940999999893
COC(=O)C(CC=C)(CC=C)C(=O)NC(N)=O,-161.15479999999843
CC(=O)C1=CC=C(O)C=C1,-91.45631999999908
OC1=CC2=C(CCCC2)C=C1,-111.6865499999983
NC1=CC=CC(=C1)C(O)=O,-90.02898999999908
NC1=CC(=C(Cl)C=C1)Cl,-69.93806999999924
CC1=C(Cl)C(=CC(=C1)O)C,-90.85837999999944
OCNC(=O)C1=CC=CC=C1,-102.47492999999918
OC1=C(Cl)C=C(Cl)C=C1,-64.2733799999994
NC1=CC=C(C=C1)[N+]([O-])=O,-85.08410999999933
C[N]1C(=NC=C1[N+]([O-])=O)C,-87.76301999999917
CCC1=CC=C(C=C1)C(O)=O,-104.56098999999924
OC(=O)CCCCC1=CC=CC=C1,-129.81020999999828
CC(C)C1=NC(=C[NH]1)[N+]([O-])=O,-100.47450999999931
COC1=CC=C(C=C1)C(N)=O,-102.21015999999918
[O-][N+](=O)C1=CC=C(Cl)C=C1,-73.2268999999999
COC1=CC=CC(=C1)C(N)=O,-102.1722899999993
[O-][N+](=O)C1=CC=CC(=C1)Cl,-73.1912099999995
[NH]1N=CC2=C1C=CC=C2,-83.79666999999951
[NH]1C=NC2=C1C=CC=C2,-84.29857999999946
COC1=CC=C(C=C1)[N+]([O-])=O,-91.67084999999928
CC(C)(C)C(=O)OCN1C=C(F)C(=O)N(COC(=O)C(C)(C)C)C1=O,-232.10509000001
O1C=NC2=C1C=CC=C2,-78.31507999999917
CN(C)CNC(=O)C1=CC=CC=C1,-132.67210999999858
CC1=C(C=CC(=C1)O)[N+]([O-])=O,-92.27999999999928
OC1=CC=C(I)C=C1,-63.57475999999952
CC1=CC(=C(C=C1)[N+]([O-])=O)O,-92.11394999999924
CC1=CC(=C(O)C=C1)[N+]([O-])=O,-92.29698999999914
[NH]1C=NC2=C1C=NC=N2,-80.20711999999958
OCC(C(O)=O)C1=CC=CC=C1,-109.63152999999876
O=CC1=CC2=C(OCO2)C=C1,-90.54224999999909
CC1=CC=CC(=C1[N+]([O-])=O)O,-92.29514999999924
CCCCC1=CC=C(C=C1)C(O)=O,-129.89869999999883
CC(=O)OCN1C=C(F)C(=O)N(COC(C)=O)C1=O,-156.21677
CCOC(=O)C(C)(C(=O)NC(=O)NC)C1=CCCCC1,-200.165739999999
OC1=C(C=CC(=C1)F)[N+]([O-])=O,-79.79942999999956
CC(C)C1=NC=C([N]1C)[N+]([O-])=O,-113.06554999999891
CNC(=O)OC1=CC(=C(C)C=C1)C,-127.81316999999856
CNC(=O)OC1=CC(=CC(=C1)C)C,-127.9114099999988
OC1=C(C=C(Cl)C=C1)[N+]([O-])=O,-78.73318999999992
CC(O)C[N]1C(=NC=C1[N+]([O-])=O)C,-118.54226999999901
O[P](O)(=O)C1=CC=CC=C1,-86.38775999999893
COC1=CC(=C(O)C=C1)[N+]([O-])=O,-96.7811899999997
CN(C)C(=O)SCCCCOC1=CC=CC=C1,-168.42461999999887
[O-][N+](=O)C1=CC(=C(Cl)C=C1)Cl,-72.42790999999944
COC1=C(Cl)C=C(Cl)C=C1Cl,-75.73147999999945
S1C=CC2=C1C=CC=C2,-78.8556499999993
NC(=O)COC(=O)C1=CC=CC=C1,-115.47080999999888
OC1=C(C=C(C=O)C=C1)[N+]([O-])=O,-92.14286999999969
CCCCCOC(=O)C1=CC=C(N)C=C1,-153.06165999999803
O=C1CCC2=CC=CC3=C2N1CC3,-125.24712999999906
CC1=CC2=C(C=CC=C2)C=N1,-106.68467999999916
CC1=C(Cl)C=C(C(=C1)O)[N+]([O-])=O,-91.41984999999977
CCCCCCOC(=O)C1=CC=C(N)C=C1,-165.7418499999981
CNC(=O)COC(=O)C1=CC=CC=C1,-127.76350999999931
CNC(=O)\C=C(C)\O[P](=O)(OC)OC,-130.6561199999992
CCC(C)C1=C(OC(=O)NC)C=CC=C1,-152.90825999999788
CCCCCCCOC(=O)C1=CC=C(N)C=C1,-178.44619999999802
CCCCC1=C(C)N=C(NCC)NC1=O,-162.2104299999978
CN(C)C(=O)NC1=CC(=C(C)C=C1)Cl,-132.6046199999987
CCC(CC)(C(=O)NC(N)=O)C(=O)OCC(=O)OC,-178.06513999999925
OC(=O)CONC(=O)C1=CC=CC=C1,-119.28513999999905
COC(=O)C1=CC(=C(O)C(=C1)O)O,-107.21857999999884
COC1=C(O)C=CC(=C1)\C=C\C(O)=O,-121.89426999999887
S=C1NC=NC2=C1N=C[NH]2,-83.66101999999954
CCNC(=O)COC(=O)C1=CC=CC=C1,-140.65050999999906
CNC(=O)N1C=C(F)C(=O)NC1=O,-104.92101999999932
CCC(=O)N1C(=O)NC=C(F)C1=O,-106.96218999999974
NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O,-83.64273999999978
CCNC1=NC(=NC(=N1)OC)NC(C)C,-157.84896999999862
CNC(=O)OC1=CC(=C(C=C1)N(C)C)C,-150.64710999999852
CNC(=O)CS[P](=S)(OC)OC,-106.01811999999927
CN(C)C(=O)COC(=O)C1=CC=CC=C1,-140.23374999999896
CNC(=O)OC1=C(OC(C)C)C=CC=C1,-145.21999999999892
COC(=O)N1C=C(F)C(=O)NC1=O,-99.37057999999979
NC1=NC2=C(N=C[NH]2)C(=O)N1,-97.31705999999964
CC(=O)OCN1C=C(F)C(=O)NC1=O,-112.48923999999944
CCSCC1=CC=CC=C1OC(=O)NC,-143.48040999999833
COC(=O)C1=CC=CC=C1OC(C)=O,-122.33587999999872
OC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O,-92.79095999999979
O=C1NC(=O)C2=C([NH]C=N2)N1,-92.22889999999985
CC(=O)OCN1C(=O)NC=C(F)C1=O,-112.38945999999945
CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C,-152.04101999999833
OC(=O)C1=C(Cl)C(=CC=C1Cl)Cl,-76.85935999999947
CCCNC(=O)COC(=O)C1=CC=CC=C1,-153.30851999999913
CCNC1=NC(=NC(=N1)NCC)SC,-143.55923999999868
C[N]1C(=NC=C1[N+]([O-])=O)COC(N)=O,-117.03982999999926
CNC1=NC(=NC(=N1)NC(C)C)SC,-143.56954999999883
CCC(C)([S](=O)(=O)CC)[S](=O)(=O)CC,-133.5268799999985
CC(C)NC(=O)COC(=O)C1=CC=CC=C1,-153.32349999999906
[O-][N+](=O)C1=C(Cl)C(=C(Cl)C=C1)Cl,-71.54632999999967
CCNC(=O)N1C=C(F)C(=O)NC1=O,-118.21558999999935
NCCC1=C[NH]C2=C1C=C(O)C=C2,-127.60663999999859
NC1=[N+]([O-])C(=NC(=C1)N2CCCCC2)N,-151.15249999999833
CCOC(=O)OCN1C(=O)NC=C(F)C1=O,-129.97937999999976
CCCC(C)C(=O)NC1=CC(=C(C)C=C1)Cl,-160.08776999999782
CC(C)NCC(O)COC1=C(OCC=C)C=CC=C1,-194.3661999999985
OC1=CC2=C(C=CC=C2)C=C1O,-106.30592999999908
CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1,-146.08863999999903
COC1=NC(=NC(=N1)NC(C)C)NC(C)C,-170.6274399999984
CCOC(=O)N1C=C(F)C(=O)NC1=O,-112.26947999999949
OC1=CC2=C(C=CC=C2)C(=C1)O,-106.62002999999912
CN(C)C(=O)N1C=C(F)C(=O)NC1=O,-117.70708999999945
CCNC1=NC(=NC(=N1)OC)NC(C)(C)C,-170.5207899999987
O=C(COC(=O)C1=CC=CC=C1)N2CCC2,-147.32555999999892
CNC(=O)OC1=C(C=CC=C1)C2OCCO2,-145.38561999999908
CCC(=O)OCN1C=C(F)C(=O)NC1=O,-125.13467999999966
CCOC(=O)N1C(=O)NC=C(F)C1=O,-112.10366999999952
CCCCNC(=O)COC(=O)C1=CC=CC=C1,-165.97409999999854
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,-312.62374000001546
CC(C)(C)C(=O)OCN1C=C(F)C(=O)NC1=O,-150.50142999999892
CC(C)(C)NC(=O)COC(=O)C1=CC=CC=C1,-166.1198199999981
OC(C1=CC=CC=C1)C2=CC=CC=C2,-133.7079299999987
CCN(CC)C(=O)COC(=O)C1=CC=CC=C1,-165.7039199999981
CCCC(=O)OCN1C=C(F)C(=O)NC1=O,-137.7883799999995
O=C(COC(=O)C1=CC=CC=C1)N2CCCC2,-160.6382199999989
CC(C)(C)NCC(O)COC1=C(C=CC=C1)C2CCCC2,-228.2139599999977
CNC(=O)OC1=CC(=C(SC)C(=C1)C)C,-143.8384999999989
CN(C)C(=O)COC(=O)C1=C(O)C=CC=C1,-145.8099799999995
CCCCNC(=O)N1C=C(F)C(=O)NC1=O,-143.52462999999898
NC1=C(O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,-103.92620000000036
CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,-287.17591000001363
CCCCOC(=O)N1C=C(F)C(=O)NC1=O,-137.5025899999996
COCCN(C(=O)CCl)C1=C(C)C=CC=C1C,-164.19061999999894
CC1=CC(=O)C2=C(C=CC=C2)C1=O,-113.7347999999988
CC(C)COC(=O)N1C=C(F)C(=O)NC1=O,-137.56380999999965
CCN(CCO)C(=O)COC(=O)C1=CC=CC=C1,-170.8741899999991
FC1=CN(C(=O)NC1=O)C(=O)OCCCl,-111.35391999999956
CON(C)C(=O)NC1=CC=C(Br)C=C1,-122.90731999999888
O=C(COC(=O)C1=CC=CC=C1)N2CCOCC2,-165.43888999999945
N#CC(=N\OCC1OCCO1)/C2=CC=CC=C2,-150.9595599999993
CN1CCC23CCCCC2C1CC4=C3C=C(O)C=C4,-200.49498999999741
CO[P](=S)(OC)SCC(=O)N(C)C=O,-118.93996999999945
COC(=O)NC1=NC2=CC=CC=C2[NH]1,-126.3246099999992
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,-292.415850000014
NC(=O)CNC(=O)COC(=O)C1=CC=CC=C1,-152.1468999999997
[O-][N+](=O)C1=C(Cl)C(=CC(=C1Cl)Cl)Cl,-70.74045999999998
CCSC1=NC(=NC(=N1)NC(C)C)NC(C)C,-181.4895099999981
OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl,-176.882079999998
C=CCN(CC=C)C(=O)COC(=O)C1=CC=CC=C1,-179.5024099999987
CC(C)N(C(C)C)C(=O)COC(=O)C1=CC=CC=C1,-190.9042199999981
OCCN(CCO)C(=O)COC(=O)C1=CC=CC=C1,-176.02124999999933
OC1CCN(CC1)C(=O)COC(=O)C2=CC=CC=C2,-178.6500999999989
NC1=NC2=C(C=N1)N=C[N]2COCCO,-139.7310199999988
CCCCCCOC(=O)N1C=C(F)C(=O)NC1=O,-162.76473999999868
OC(C(O)C1=CC=CC=C1)C2=CC=CC=C2,-151.62934999999834
CCN(CC)C(=O)COC(=O)C1=C(O)C=CC=C1,-170.93243999999868
COCCCNC1=NC(=NC(=N1)NC(C)C)SC,-186.4914999999987
CC(=O)NC1=CC=C(C=C1)[S](N)(=O)=O,-122.27038999999922
COC1=CC2=C(CC3C4CCCCC24CCN3C)C=C1,-212.85144999999736
CNC1=CC=C(C=C1)[S](=O)(=O)N(C)C,-133.6411599999983
ClC1=C(OC2=CC=CC=C2)C=CC=C1,-119.98385999999846
OCC(CO)(CO)NC(=O)COC(=O)C1=CC=CC=C1,-181.3573499999989
CN(CC(N)=O)C(=O)COC(=O)C1=CC=CC=C1,-164.444469999999
CCCCCCCCNC(=O)N1C=C(F)C(=O)NC1=O,-194.09448999999813
CC1CCCC(C)N1C(=O)COC(=O)C2=CC=CC=C2,-198.68847999999844
CC(NC(=O)COC(=O)C1=CC=CC=C1)C(N)=O,-165.00439999999938
COCCN(CCOC)C(=O)COC(=O)C1=CC=CC=C1,-200.5304199999992
CC(=O)OC1=CC=CC=C1C(=O)OCC(N)=O,-146.6604199999997
CON(C1CCCCC1)C(=O)C2=C(C)OC(=C2)C,-181.73774999999802
CON(C)C(=O)NC1=CC=C(Br)C(=C1)Cl,-122.32760999999935
OC(=O)C1=C(C=CC=C1)C2=CC=CC=C2,-134.50443999999834
CC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-113.6231899999998
CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2,-167.0944799999979
CCOC(=O)CN(C)C(=O)COC(=O)C1=CC=CC=C1,-183.9743499999995
CC(=O)OC[N]1N=CC2=C1N=CNC2=O,-129.64327999999978
CC(C)(C)N1N=CC(=C(Cl)C1=O)SCC2=CC=C(C=C2)C(C)(C)C,-233.81839999999968
OC(=O)C1CCN1C(=O)COC(=O)C2=CC=CC=C2,-165.95021999999972
CC1=NN=C(C2=CC=CC=C2)C(=O)N1N,-138.07626999999908
FC(F)(F)C1=CC=CC(=C1)N2CC(CCl)C(Cl)C2=O,-143.5064000000007
C1=CC=C2N=C3C=CC=CC3=CC2=C1,-129.03922999999918
CN1C=CSC1=NC2=C(C)C=C(C)C=C2,-145.90746999999828
CCNC(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-171.88865999999916
C1=CC2=CN=C3C=CC=CC3=C2C=C1,-129.35172999999918
CCOC(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-166.10825000000025
CN(C)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-171.45776999999953
CN(C)[S](=O)(=O)C1=CC=C(C=C1)N(C)C=O,-146.6032199999986
ClCCN(CCCl)[P]1(=O)NCCCO1,-128.13651999999865
CC(=O)OCCOC[N]1C=NC2=C1N=C(N)N=C2,-165.62055999999941
CC(=O)OC1=CC=CC=C1C(=O)OC[S](C)=O,-143.0413499999995
NC(=O)C1CCCN1C(=O)COC(=O)C2=CC=CC=C2,-184.86173999999986
OC1=CC=C(C=C1[N+]([O-])=O)C2=CC=CC=C2,-134.7834199999993
CN1CCC23C4OC5=C(O)C=CC(=C25)CC1C3C=CC4O,-199.7689099999989
NC1=C(Cl)C(=O)N(N=C1)C2=CC=CC=C2,-127.18161999999892
CC1(OC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl)C=C,-141.40736999999945
OC(=O)C1CCCN1C(=O)COC(=O)C2=CC=CC=C2,-179.26891999999907
CCCC(=O)OC[N]1C=C2C(=O)NC=NC2=N1,-154.7719599999996
CNC(=O)N(C)C1=NC2=C(S1)C=CC=C2,-137.05437999999867
CCCC(=O)OC[N]1N=CC2=C1N=CNC2=O,-154.94852999999966
ClC1=NC=CC(=C1)NC(=O)NC2=CC=CC=C2,-148.27094999999963
CC(O)C[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-160.74300999999878
CC(=O)NC1=NC2=C(C=N1)N=C[N]2COCCO,-165.20426999999972
CC1=C(N(C2CCOC2=O)C(=O)CCl)C(=CC=C1)C,-172.76785999999905
CN(C)[S](=O)(=O)C1=CC=C(C=C1)N(C)C(C)=O,-159.48413999999912
ClC1=CC=CC(=C1Cl)C2=CC=CC=C2Cl,-113.92377999999916
COCC(=O)N(C(C)C(=O)OC)C1=C(C)C=CC=C1C,-195.8939499999997
CCN(CC)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-196.8629299999989
CC(C)(C)C(=O)OC[N]1C=C2C(=O)NC=NC2=N1,-167.4653799999992
NC1=C2C=C3C=CC=CC3=NC2=CC=C1,-140.02584999999866
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC2=C(F)C(=CC(=C2F)F)F,-169.0830600000054
CC(C)(C)C(=O)OC[N]1N=CC2=C1N=CNC2=O,-167.65382999999883
ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,-128.0665400000007
ClC1=CC(=C(C=C1)C(C[N]2C=CN=C2)OCC=C)Cl,-165.54862999999887
O=C(OC1CCCCC1)C2=CC=CC=C2C(=O)OC3CCCCC3,-239.0433199999984
CC(C)OC(=O)C1=CC(=CC(=C1)[N+]([O-])=O)C(=O)OC(C)C,-187.0247299999992
ClC1=C(Cl)C(=CC(=C1)OC2=CC=CC=C2)Cl,-118.55045999999949
OCC1OC(C(O)C1O)[N]2C=NC3=C2N=CNC3=O,-165.62140999999932
CC(=O)OCCOC[N]1C=NC2=C1N=C(N)NC2=O,-171.28781999999907
CN(C(=O)NC(C)(C)C1=CC=CC=C1)C2=CC=CC=C2,-201.04919999999808
CC(C)(C)C(O)(CCC1=CC=C(Cl)C=C1)C[N]2C=NC=N2,-207.840949999998
CCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-172.1080199999987
ClC1=CC(=C(OC2=CC=CC=C2)C=C1Cl)Cl,-118.49597999999878
CCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-182.61914999999908
CC(=O)OC1=CC=CC=C1C(=O)OCC(=O)N2CCOCC2,-196.62145000000007
CO[P]1(=S)OCC2=C(O1)C=CC=C2,-110.11209999999843
CC(=O)OC1=CC=CC=C1C(=O)OC[S](C)(=O)=O,-148.80024999999932
NC1=C(C=CC2=C1C=CC=C2)[S](O)(=O)=O,-126.55795999999964
CCCCCCC(C)OC(=O)COC1=NC(=C(Cl)C(=C1Cl)N)F,-205.99031000000102
FC1=CC=C(C=C1)N2C(=O)C(=C(Cl)C2=O)Cl,-110.67220999999971
FC1=CNC(=O)N(C1=O)C(=O)C2=CC=CC=C2,-136.84639000000016
CCCN(CCC)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-222.1064199999992
CC1=CC(=NC(=N1)NN=C(C)C2=CC=CC=C2C)C,-191.77949999999873
CC(=O)OC1=CC=CC=C1C(=O)OCC(=O)NCC(N)=O,-183.5239599999996
CCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-184.7492199999984
CCN(CC)CCCC(C)NC1=CC=NC2=C1C=CC(=C2)Cl,-228.2060699999979
CCN(CC)C(=O)C(C)OC(=O)C1=CC=CC=C1OC(C)=O,-209.6364599999997
CC(C)N(C(C)C)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-222.00668999999886
CC(=O)NC1=NC2=C(N=C[N]2COCCO)C(=O)N1,-171.1225999999997
CC1=C(NC2=CC=CC=C2C(O)=O)C=CC=C1Cl,-157.59951999999885
CCN1C=C(C(=O)OC)C(=O)C2=C1N=C(C)C=C2,-166.57896999999912
ClC1=CC=C(C=C1)C2=C(Cl)C(=C(Cl)C=C2)Cl,-113.13201999999909
FC1=CN(C(=O)NC1=O)C(=O)OCC2=CC=CC=C2,-154.86317000000008
CC1C(SC(=O)N1C(=O)NC2CCCCC2)C3=CC=C(Cl)C=C3,-215.19948999999906
FC1(F)OC2=CC=CC(=C2O1)C3=C[NH]C=C3C#N,-138.85277000000042
FC1=CN(C(=O)NC1=O)C(=O)OC2=CC=CC=C2,-142.10078000000019
CCCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-197.2880199999986
OC(=O)CN1C(=O)SC2=C1C(=CC=C2)Cl,-113.63522999999986
CN(C=NC1=C(C)C=C(C)C=C1)C=NC2=C(C)C=C(C)C=C2,-226.4245499999984
CCN(CC)CC(=O)OC[N]1N=CC2=C1N=CNC2=O,-190.4356099999991
FC1=CNC(=O)N(C(=O)OC2=CC=CC=C2)C1=O,-141.87863000000058
CCCCC(O)(C[N]1C=NC=N1)C2=C(Cl)C=C(Cl)C=C2,-181.90891999999846
NC1=NC2=C(N=C[N]2C3OC(CO)C(O)C3O)C(=O)N1,-176.30377
OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(=C1)Cl,-124.17268999999945
CC(=O)OC1=CC=CC=C1C(=O)OC2=CC=CC=C2,-165.17614999999978
CC(=O)NC1=C(C)C=C(C)C(=C1)N[S](=O)(=O)C(F)(F)F,-162.04681000000346
CN(C)CC/C=C/1C2=C(CCC3=CC=CC=C13)C=CC=C2,-217.21478999999766
CC1=CC=CC(=C1N(C[N]2C=CC=N2)C(=O)CCl)C,-177.66449999999853
NC1=C(Cl)C(=CC=C1[N+]([O-])=O)OC2=CC=CC=C2,-145.00347000000056
COC1=C2OC(=O)C=CC2=CC3=C1OC=C3,-130.89497999999958
CCCCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-210.00618999999824
CC(=O)NC1=NC2=C(C=N1)N=C[N]2COCCOC(C)=O,-191.2126599999997
CC(C)(C)C(O)C(CC1=CC=C(Cl)C=C1)[N]2C=NC=N2,-195.37336999999843
CCN(CC)C(=O)NC1=CC(=C(OCC(O)CNC(C)(C)C)C=C1)C(C)=O,-281.1268800000098
CC1=C(F)C(=C(COC(=O)C2C(\C=C(Cl)\C(F)(F)F)C2(C)C)C(=C1F)F)F,-197.783110000003
CCOC(=O)CNC(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-202.93928000000145
ClC1=CC(=C(OC2=CC=C(Cl)C=C2Cl)C=C1)Cl,-118.0411099999992
CO[P](=S)(OC)OC1=C(Cl)C=C(C=C1)[N+]([O-])=O,-127.73309999999992
FC1=CNC(=O)N(COC(=O)OC2=CC=CC=C2)C1=O,-159.8871700000004
CCCCOC(=O)C1(O)C2=CC=CC=C2C3=C1C=CC=C3,-197.62117999999919
CCCCCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-222.61893999999802
CC(C)(C)C(O)C(OC1=CC=C(Cl)C=C1)[N]2C=NC=N2,-187.61245999999846
CCCCCCC(=O)N(C)[S](=O)(=O)C1=CC=C(C=C1)N(C)C,-222.9206299999992
OC(=O)C1=C2C=CC=CC2=CC3=CC=CC=C13,-149.6711799999989
CCCCCCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-235.2427699999976
CCOC(=O)CN1C(=O)SC2=CC=CC(=C12)Cl,-138.67450999999986
CC(=O)OC[N]1C=C2C(=O)N(COC(C)=O)C=NC2=N1,-173.19567999999938
CCOC(=O)CN(C)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-215.09942000000683
CCOC(=O)C(O)(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-176.08929999999958
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCC(N)=O,-194.11339999999882
CO[P](=O)(OC)SCN1C(=O)OC2=CC(=CN=C12)Cl,-148.07986000000028
CCCN(CCCl)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-175.13509000000522
OC1=C2OC3C(=O)CCC4(O)C5CC(=C2C34CCN5CC=C)C=C1,-225.2118700000001
ClC1=CC=C(CN(C2CCCC2)C(=O)NC3=CC=CC=C3)C=C1,-220.9546099999989
CC(=O)OC1=CC=CC=C1C(=O)OCN2C(=O)CCC2=O,-180.22831000000042
ClC1=C(Cl)C(=CC=C1)C2=C(Cl)C=C(Cl)C(=C2)Cl,-112.49715999999992
CO[P](=S)(OC)OC1=C(Cl)C=C(Br)C(=C1)Cl,-112.01076999999987
CCOC(=O)NC1=CC(=CC=C1)OC(=O)NC2=CC=CC=C2,-200.0016
CC(C(O)=O)C1=CC=C(C=C1)N2CC3=C(C=CC=C3)C2=O,-191.49245999999943
CCCCCC(C)OC(=O)COC1=CC=C(Cl)C2=CC=CN=C12,-217.6107299999985
CC(=O)NC1=NC2=C(N=C[N]2COCCOC(C)=O)C(=O)N1,-197.43206000000006
ClC1=CC=C(Cl)C(=C1)C2=C(Cl)C(=CC=C2Cl)Cl,-112.60715999999913
CN(C)[S](=O)(=O)N(SC(F)(Cl)Cl)C1=CC=CC=C1,-135.78978000000006
COC(=O)NC(=S)NC1=C(NC(=S)NC(=O)OC)C=CC=C1,-187.28688000000008
CC(C)N1C(=O)C2=CC=CC=C2N[S]1(=O)=O,-142.42695999999887
[O-][N+]1=NC(=NC2=C1C=C(Cl)C=C2)[N]3C=CN=C3,-136.22728999999936
CNC(=O)C(=N\OC)/C1=C(OC2=CC=CC=C2)C=CC=C1,-191.90490999999975
CC1=C(C)N=C(N[S](=O)(=O)C2=CC=C(N)C=C2)O1,-160.04298999999946
ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C=C2)Cl)C=C1Cl,-117.22982000000002
OC(=O)C(=C)CC(=O)C1=CC=C(C=C1)C2=CC=CC=C2Cl,-179.27558999999974
CCN(CC)C(=O)CCC(=O)OC[N]1N=CC2=C1N=CNC2=O,-216.792539999999
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCC(=O)N(C)C,-218.8288899999989
CN1CCC(CC1)=C2C3=C(C=CC=C3)C=CC4=C2C=CC=C4,-219.61374999999862
CC(C)OC1=CC=CC(=C1)NC(=O)C2=C(C=CC=C2)C(F)(F)F,-198.04583000000733
CN(C)[S](=O)(=O)N(SC(F)(Cl)Cl)C1=CC=C(C)C=C1,-148.6548899999998
CO[P](=O)(OC)OC(=C\Cl)/C1=C(Cl)C=C(Cl)C(=C1)Cl,-133.85203999999976
CO/N=C(C(=O)OC)/C1=C(COC2=C(C)C=CC=C2)C=CC=C1,-211.74323000000004
